eventID,occurrenceID,measurementType,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementTypeID,measurementID
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-1,Abundance of cells per milliliter,21223.2225726515,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-49-141-FC-5-200B-1-1
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-1,Particulate Organic Carbon per cell,223.98625,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-49-141-FC-5-200B-1-2
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-1,Biomass as carbon per unit volume,4.75371003696356,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-49-141-FC-5-200B-1-3
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-49-141-FC-5-200B-1-4
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Franklin-5-49-141-FC-5-200B-1-5
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-2,Abundance of cells per milliliter,8290.28339716153,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-49-141-FC-5-200B-2-1
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-2,Particulate Organic Carbon per cell,1934.15125,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-49-141-FC-5-200B-2-2
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-2,Biomass as carbon per unit volume,16.0346619954742,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-49-141-FC-5-200B-2-3
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-49-141-FC-5-200B-2-4
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Franklin-5-49-141-FC-5-200B-2-5
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-3,Abundance of cells per milliliter,529.063753097545,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-49-141-FC-5-200B-3-1
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-3,Particulate Organic Carbon per cell,17709.80375,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-49-141-FC-5-200B-3-2
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-3,Biomass as carbon per unit volume,9.36961523859597,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-49-141-FC-5-200B-3-3
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-49-141-FC-5-200B-3-4
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Franklin-5-49-141-FC-5-200B-3-5
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-4,Abundance of cells per milliliter,29.1227753998649,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-49-141-FC-5-200B-4-1
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-4,Particulate Organic Carbon per cell,20491.92,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-49-141-FC-5-200B-4-2
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-49-141-FC-5-200B-4-3
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-4,Biomass as carbon per unit volume,0.596781583671999,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-49-141-FC-5-200B-4-4
IYS2022-Franklin-5-49-141-FC-5-200B,IYS2022-Franklin-5-49-141-FC-5-200B-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Franklin-5-49-141-FC-5-200B-4-5
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-1,Abundance of cells per milliliter,3614.59174096668,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-50-135-FC-5-20A-1-1
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-1,Particulate Organic Carbon per cell,248.77125,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-50-135-FC-5-20A-1-2
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-1,Biomass as carbon per unit volume,0.899206505639957,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-50-135-FC-5-20A-1-3
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-50-135-FC-5-20A-1-4
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Franklin-5-50-135-FC-5-20A-1-5
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-2,Abundance of cells per milliliter,3862.30502111685,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-50-135-FC-5-20A-2-1
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-2,Particulate Organic Carbon per cell,2665.30875,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-50-135-FC-5-20A-2-2
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-2,Biomass as carbon per unit volume,10.2942353679517,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-50-135-FC-5-20A-2-3
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-50-135-FC-5-20A-2-4
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Franklin-5-50-135-FC-5-20A-2-5
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-3,Abundance of cells per milliliter,278.045518535899,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-50-135-FC-5-20A-3-1
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-3,Particulate Organic Carbon per cell,15863.32125,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-50-135-FC-5-20A-3-2
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-3,Biomass as carbon per unit volume,4.41072538265779,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-50-135-FC-5-20A-3-3
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-50-135-FC-5-20A-3-4
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Franklin-5-50-135-FC-5-20A-3-5
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-4,Abundance of cells per milliliter,NA,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-50-135-FC-5-20A-4-1
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-4,Particulate Organic Carbon per cell,NA,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-50-135-FC-5-20A-4-2
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-50-135-FC-5-20A-4-3
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-50-135-FC-5-20A-4-4
IYS2022-Franklin-5-50-135-FC-5-20A,IYS2022-Franklin-5-50-135-FC-5-20A-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Franklin-5-50-135-FC-5-20A-4-5
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-1,Abundance of cells per milliliter,3084.52555233207,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-50-135-FC-5-20B-1-1
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-1,Particulate Organic Carbon per cell,248.77125,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-50-135-FC-5-20B-1-2
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-1,Biomass as carbon per unit volume,0.767341277310589,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-50-135-FC-5-20B-1-3
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-50-135-FC-5-20B-1-4
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Franklin-5-50-135-FC-5-20B-1-5
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-2,Abundance of cells per milliliter,3724.0296808748,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-50-135-FC-5-20B-2-1
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-2,Particulate Organic Carbon per cell,2609.5425,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-50-135-FC-5-20B-2-2
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-2,Biomass as carbon per unit volume,9.71801372350424,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-50-135-FC-5-20B-2-3
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-50-135-FC-5-20B-2-4
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Franklin-5-50-135-FC-5-20B-2-5
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-3,Abundance of cells per milliliter,213.969426467306,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-50-135-FC-5-20B-3-1
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-3,Particulate Organic Carbon per cell,16272.27375,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-50-135-FC-5-20B-3-2
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-3,Biomass as carbon per unit volume,3.4817690816065,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-50-135-FC-5-20B-3-3
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-50-135-FC-5-20B-3-4
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Franklin-5-50-135-FC-5-20B-3-5
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-4,Abundance of cells per milliliter,9.61660343673287,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-50-135-FC-5-20B-4-1
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-4,Particulate Organic Carbon per cell,25120.51875,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-50-135-FC-5-20B-4-2
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-50-135-FC-5-20B-4-3
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-4,Biomass as carbon per unit volume,0.241574066943763,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-50-135-FC-5-20B-4-4
IYS2022-Franklin-5-50-135-FC-5-20B,IYS2022-Franklin-5-50-135-FC-5-20B-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Franklin-5-50-135-FC-5-20B-4-5
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-1,Abundance of cells per milliliter,25095.2441860465,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-48-141-FC-5-220A-1-1
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-1,Particulate Organic Carbon per cell,168.22,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-48-141-FC-5-220A-1-2
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-1,Biomass as carbon per unit volume,4.22152197697674,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-48-141-FC-5-220A-1-3
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-48-141-FC-5-220A-1-4
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Franklin-5-48-141-FC-5-220A-1-5
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-2,Abundance of cells per milliliter,9251.00058139535,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-48-141-FC-5-220A-2-1
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-2,Particulate Organic Carbon per cell,1426.05875,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-48-141-FC-5-220A-2-2
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-2,Biomass as carbon per unit volume,13.1924703253539,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-48-141-FC-5-220A-2-3
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-48-141-FC-5-220A-2-4
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Franklin-5-48-141-FC-5-220A-2-5
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-3,Abundance of cells per milliliter,467.66511627907,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-48-141-FC-5-220A-3-1
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-3,Particulate Organic Carbon per cell,16693.61875,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-48-141-FC-5-220A-3-2
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-3,Biomass as carbon per unit volume,7.80702315383721,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-48-141-FC-5-220A-3-3
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-48-141-FC-5-220A-3-4
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Franklin-5-48-141-FC-5-220A-3-5
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-4,Abundance of cells per milliliter,20.8779069767442,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-48-141-FC-5-220A-4-1
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-4,Particulate Organic Carbon per cell,20064.37875,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-48-141-FC-5-220A-4-2
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-48-141-FC-5-220A-4-3
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-4,Biomass as carbon per unit volume,0.418902233088663,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-48-141-FC-5-220A-4-4
IYS2022-Franklin-5-48-141-FC-5-220A,IYS2022-Franklin-5-48-141-FC-5-220A-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Franklin-5-48-141-FC-5-220A-4-5
IYS2022-Franklin-5-48-141-FC-5-220B,IYS2022-Franklin-5-48-141-FC-5-220B-1,Abundance of cells per milliliter,24786,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-48-141-FC-5-220B-1-1
IYS2022-Franklin-5-48-141-FC-5-220B,IYS2022-Franklin-5-48-141-FC-5-220B-1,Particulate Organic Carbon per cell,168.22,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-48-141-FC-5-220B-1-2
IYS2022-Franklin-5-48-141-FC-5-220B,IYS2022-Franklin-5-48-141-FC-5-220B-1,Biomass as carbon per unit volume,4.16950092,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-48-141-FC-5-220B-1-3
IYS2022-Franklin-5-48-141-FC-5-220B,IYS2022-Franklin-5-48-141-FC-5-220B-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-48-141-FC-5-220B-1-4
IYS2022-Franklin-5-48-141-FC-5-220B,IYS2022-Franklin-5-48-141-FC-5-220B-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Franklin-5-48-141-FC-5-220B-1-5
IYS2022-Franklin-5-48-141-FC-5-220B,IYS2022-Franklin-5-48-141-FC-5-220B-2,Abundance of cells per milliliter,8930.90322580645,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-48-141-FC-5-220B-2-1
IYS2022-Franklin-5-48-141-FC-5-220B,IYS2022-Franklin-5-48-141-FC-5-220B-2,Particulate Organic Carbon per cell,1580.965,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-48-141-FC-5-220B-2-2
IYS2022-Franklin-5-48-141-FC-5-220B,IYS2022-Franklin-5-48-141-FC-5-220B-2,Biomass as carbon per unit volume,14.1194454183871,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-48-141-FC-5-220B-2-3
IYS2022-Franklin-5-48-141-FC-5-220B,IYS2022-Franklin-5-48-141-FC-5-220B-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Franklin-5-48-141-FC-5-220B-2-4
IYS2022-Franklin-5-48-141-FC-5-220B,IYS2022-Franklin-5-48-141-FC-5-220B-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Franklin-5-48-141-FC-5-220B-2-5
IYS2022-Franklin-5-48-141-FC-5-220B,IYS2022-Franklin-5-48-141-FC-5-220B-3,Abundance of cells per milliliter,486,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Franklin-5-48-141-FC-5-220B-3-1
IYS2022-Franklin-5-48-141-FC-5-220B,IYS2022-Franklin-5-48-141-FC-5-220B-3,Particulate Organic Carbon per cell,18001.0275,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Franklin-5-48-141-FC-5-220B-3-2
IYS2022-Franklin-5-48-141-FC-5-220B,IYS2022-Franklin-5-48-141-FC-5-220B-3,Biomass as carbon per unit volume,8.748499365,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Franklin-5-48-141-FC-5-220B-3-3
